data_source,match_category,match_confidence,ein,hospital_name,payer_canonical,code_clean,code_type,billing_class,hpt_rate,tic_rate,rate_delta_pct,abs_delta_pct,n_hpt_source_rows,n_tic_source_rows,hpt_plan_names,hpt_descriptions,hpt_settings,hpt_methodologies,hpt_gross_charges,tic_network_names,tic_npi_lists,tic_modifiers,tic_pos,tic_negotiation_types,tic_arrangements,cms_baseline_rate,cms_baseline_schedule
both,matched,medium,131740114,Montefiore Medical Center,cigna-corporation,872,MS-DRG,institutional,44909.82,47574.46,5.93,5.93,1.0,1.0,['LocalPlus'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['case rate'],[],['national-oap'],['1952476988'],[],[],['fee schedule'],['ffs'],6829.75,IPPS
both,matched,medium,131740114,Montefiore Medical Center,cigna-corporation,99283,CPT,institutional,1797.0,1902.0,5.84,5.84,1.0,1.0,['LocalPlus'],['HC EMERGENCY DEPT VISIT LVL 3'],['outpatient'],['other'],[3744.0],['national-oap'],['1952476988'],[],[],['fee schedule'],['ffs'],276.89,OPPS
both,matched,exact,131740114,Montefiore Medical Center,cigna-corporation,99283,CPT,professional,301.08,301.08,0.0,0.0,2.0,4.0,"['Lifesource', 'LocalPlus']",['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],['national-oap'],"['1003029026,1003173493,1003175597,1003178732,1003226218,1003233487,1003233966,1003340456,1003369901,1003430760,1003437260,1003467366,1003579491,1003856964,1003926395,1003972944,1003992959,1013007814,1013073956,1013093962,1013144633,1013176387,1013334309,1013361450,1013399666,1013598523,1023032463,1023053519,1023101243,1023101250,1023101268,1023192820,1023193349,1023229242,1023276433,1023436516,1023467115,1023503505,1023505567,1023894540,1033299524,1033311121,1033374434,1033392493,1033474820,1033504303,1033524780,1033538038,1033605910,1033656541,1043208739,1043303274,1043303282,1043390693,1043395429,1043414451,1043501646,1043552128,1043658420,1043707953,1043746019,1053311209,1053396929,1053398560,1053404277,1053468819,1053471615,1053483917,1053496414,1053644294,1053671503,1053758490,1063044592,1063064608,1063484087,1063502961,1063504728,1063582245,1063677094,1063677599,1063687812,1063768745,1063807592,1063821726,1063851459,1063866481,1063874501,1063945384,1063998920,1073016366,1073019725,1073066379,1073519807,1073553079,1073593539,1073601357,1073602801,1073606216,1073653952,1073678835,1073784427,1073795373,1073943965,1073953568,1073957676,1073969713,1073992350,1083008932,1083104566,1083627723,1083661904,1083667315,1083745947,1083771273,1083868673,1083870182,1083891188,1083908867,1083913313,1083957799,1083974133,1083977425,1083994289,1093006652,1093006975,1093060105,1093060949,1093150161,1093161499,1093890444,1104003292,1104036714,1104082825,1104089085,1104140151,1104212570,1104231588,1104488188,1104845023,1104997584,1114003068,1114006202,1114308723,1114345253,1114438983,1114458726,1114564937,1114666260,1114946233,1124031729,1124066022,1124142625,1124313374,1124559208,1124571633,1134120983,1134204456,1134204514,1134211329,1134248636,1134368608,1134431000,1134474265,1134514144,1134581390,1134582588,1134688971,1144301565,1144305251,1144305509,1144464892,1144588567,1144751595,1144753997,1144781618,1154340826,1154406510,1154411320,1154411866,1154411999,1154414308,1154484525,1154491330,1154509933,1154540524,1154618353,1154718476,1154857944,1154888725,1164439022,1164486668,1164515102,1164515680,1164552436,1164724548,1164755039,1164785069,1164866018,1164918660,1174525869,1174563399,1174566111,1174592067,1174598148,1174611826,1174613079,1174720643,1174723282,1174787220,1174819478,1174835839,1174841530,1174882757,1174910301,1174966816,1184146359,1184170433,1184617573,1184717308,1184717324,1184786519,1184794356,1184811580,1184882714,1184903619,1184944456,1194003897,1194010728,1194059899,1194084673,1194098509,1194112359,1194119180,1194136317,1194163394,1194170761,1194187542,1194790014,1194804898,1194847525,1194895375,1194916197,1194938605,1205060068,1205062460,1205072881,1205094737,1205096310,1205219425,1205229325,1205240082,1205265840,1205322781,1205399490,1205456555,1205929437,1205932415,1205942000,1205963204,1215048822,1215048970,1215222856,1215318001,1215322839,1215921606,1215945738,1225113541,1225113608,1225114168,1225127632,1225130511,1225239700,1225293301,1225296403,1225386725,1225389877,1225422470,1225425408,1225533797,1225598394,1225666993,1235176991,1235180464,1235192923,1235197013,1235214537,1235214693,1235298688,1235363664,1235510470,1235524042,1235584079,1235593161,1235660168,1235798943,1245250877,1245320084,1245332345,1245464239,1245464577,1245491307,1245528975,1245591833,1245658590,1245673110,1245683671,1245766328,1245793801,1255057964,1255192795,1255401451,1255413407,1255491932,1255499661,1255607909,1255629887,1255674347,1255691549,1255786554,1255834065,1255908604,1265502447,1265517395,1265522031,1265522064,1265692552,1265694020,1265698427,1265729792,1265775167,1265966329,1265986178,1275510760,1275579443,1275603458,1275608150,1275618951,1275637597,1275647216,1275819104,1275859209,1275950487,1275970774,1275979809,1285108910,1285120113,1285124750,1285127720,1285167338,1285253948,1285601682,1285661512,1285719583,1285719633,1285829978,1285878652,1285880567,1285895409,1285977090,1295002160,1295014322,1295047850,1295117810,1295122638,1295122661,1295155216,1295222370,1295263895,1295732253,1295765618,1295767093,1295806677,1295815843,1306119920,1306157375,1306231469,1306256466,1306264882,1306287115,1306287636,1306341516,1306423975,1306473293,1306808647,1306852504,1306892286,1306893227,1306943139,1316020068,1316022635,1316037153,1316063027,1316077282,1316133648,1316242480,1316246978,1316269707,1316309628,1316334501,1316900582,1316949100,1316962475,1316995988,1326023870,1326107418,1326116534,1326123456,1326123639,1326201245,1326209677,1326277799,1326332503,1326348368,1326487653,1336190354,1336212703,1336225606,1336275403,1336304831,1336306992,1336346576,1336361021,1336397488,1336399757,1336500255,1336580216,1336626753,1346310521,1346352952,1346370293,1346391869,1346469251,1346561891,1346634433,1356195382,1356337695,1356352397,1356429518,1356446173,1356459580,1356510747,1356544175,1356582365,1356638464,1356866743,1366079063,1366294290,1366438475,1366463788,1366488538,1366509804,1366535593,1366604068,1366604936,1366640286,1366683336,1366696957,1366705600,1366741159,1366820185,1366856908,1366859514,1366965451,1376036491,1376396572,1376512533,1376549923,1376613547,1376618983,1376628149,1376741454,1376759019,1376826818,1376840850,1376898338,1376980961,1386007896,1386024370,1386031565,1386039451,1386056844,1386106227,1386131167,1386140325,1386176360,1386179174,1386625267,1386629921,1386657633,1386737518,1386765139,1386887438,1386901882,1396056321,1396105847,1396130209,1396139820,1396188611,1396199352,1396267688,1396305439,1396723094,1396729976,1396743829,1396756607,1396763926,1396817300,1396820619,1396855656,1396890075,1407120645,1407238256,1407256878,1407260896,1407274335,1407351463,1407408826,1407864663,1407872211,1407885205,1407912868,1407931280,1407931728,1407949647,1417038837,1417038845,1417055674,1417132218,1417196726,1417212432,1417219585,1417265331,1417342635,1417360165,1417377672,1427029461,1427038603,1427148253,1427198928,1427245752,1427279017,1427288927,1427390228,1427404706,1427445535,1427498401,1427589977,1427829688,1437242641,1437248762,1437312477,1437342797,1437472446,1437474798,1437503299,1437560570,1437573771,1447202338,1447210687,1447343660,1447548599,1447605787,1447710298,1447717582,1447732243,1447754494,1457100570,1457318487,1457347833,1457398802,1457421653,1457436131,1457440703,1457444622,1457444697,1457506107,1457510067,1457646358,1457729386,1457739856,1457744393,1457746463,1457748436,1467002246,1467537589,1467538041,1467538736,1467588855,1467623850,1467668624,1467700856,1467749143,1477080877,1477552065,1477555902,1477623684,1477643369,1477708196,1477799807,1477840726,1477900744,1487014635,1487065462,1487074423,1487185963,1487710323,1487730339,1487734950,1487735809,1487749685,1487751137,1487885190,1487970240,1487975769,1497022503,1497076806,1497108575,1497157770,1497216139,1497218127,1497300057,1497719025,1497738389,1497831341,1497867287,1497998967,1508123290,1508188368,1508210493,1508360272,1508397894,1508812405,1508843756,1508880279,1508942442,1508945148,1508998485,1518029818,1518046853,1518063486,1518107507,1518226513,1518248509,1518255421,1518290725,1518306505,1518321298,1518387323,1518428028,1518462662,1518491430,1518915990,1528011103,1528132883,1528138708,1528144896,1528151784,1528157856,1528206166,1528246097,1528292851,1528310216,1528320397,1528373198,1528401452,1528591336,1528598984,1528713104,1538291950,1538326509,1538331061,1538335104,1538365333,1538473582,1538547997,1538587035,1538588512,1538845797,1548200306,1548242647,1548323645,1548326481,1548359854,1548493919,1548551781,1548623473,1548751332,1558126995,1558332007,1558446906,1558447409,1558447821,1558451450,1558517185,1558537340,1558551416,1558592139,1558595744,1558667832,1558756528,1558762161,1558788661,1558790220,1558923268,1568213155,1568430221,1568460491,1568532760,1568667160,1568696714,1568721736,1568737831,1568743680,1568781326,1568783652,1568797058,1568802304,1578026373,1578069233,1578095584,1578097556,1578634952,1578715355,1578718920,1578723268,1578727434,1578759338,1578787396,1578950218,1578995726,1588010029,1588014229,1588046395,1588082390,1588281935,1588375562,1588398689,1588605232,1588639389,1588720429,1588734768,1588744064,1588749808,1588808232,1588825905,1588854244,1588862270,1588863070,1588929954,1588976773,1598008765,1598058851,1598059735,1598083974,1598108821,1598290710,1598297319,1598781080,1598826729,1598840811,1598844920,1598877276,1598920043,1598969040,1598995730,1609003821,1609033703,1609163195,1609164078,1609625763,1609946888,1619066941,1619115524,1619156148,1619179892,1619255411,1619405271,1619538162,1619912987,1629044201,1629104732,1629149018,1629158183,1629161849,1629199005,1629369749,1629406855,1629412531,1629465141,1629481643,1629508759,1629529045,1639107816,1639165236,1639165996,1639189038,1639262868,1639296403,1639315153,1639321847,1639443286,1639479736,1639481328,1639515778,1639518517,1639552409,1639667397,1649250366,1649355090,1649360546,1649366204,1649409939,1649416280,1649530049,1649597774,1649620626,1649698325,1649899055,1659307353,1659368405,1659457505,1659478477,1659634160,1659651883,1659717601,1659900165,1669421525,1669552220,1669557013,1669557435,1669561908,1669567210,1669587879,1669657847,1669710497,1669766796,1669828075,1669867057,1669869053,1669903324,1669954558,1669976288,1679195648,1679546055,1679625495,1679658991,1679659510,1679659528,1679670400,1679700629,1679704605,1679716625,1679761886,1679769111,1679837579,1679897185,1679974323,1689134355,1689301996,1689346066,1689422099,1689647380,1689653321,1689724965,1689750523,1689877920,1689917908,1689962193,1699116178,1699152520,1699192500,1699336925,1699444109,1699786632,1699851535,1699852236,1699865592,1699888172,1699932384,1699938142,1699942318,1700087665,1700188109,1700204401,1700209285,1700348620,1700362811,1700817475,1700854486,1700936341,1700956992,1700961703,1700966264,1700979911,1710049622,1710070933,1710070990,1710091756,1710200654,1710234521,1710261037,1710349063,1710481395,1710514351,1710515929,1720010994,1720036833,1720121585,1720159106,1720213572,1720223910,1720259211,1720440985,1720462385,1720508229,1720546765,1730249129,1730347014,1730367855,1730538596,1730684093,1740038033,1740050970,1740234574,1740365196,1740371392,1740378991,1740394618,1740466168,1740486786,1740523125,1740529486,1740548593,1740556133,1740564350,1740576669,1740667096,1740711274,1740786425,1740864560,1750062998,1750350666,1750460960,1750466108,1750466520,1750470092,1750471587,1750604401,1750608766,1750672101,1750810354,1750810750,1760152128,1760432256,1760456933,1760518823,1760568612,1760571061,1760652556,1760760474,1760775449,1760776660,1760828180,1760908503,1760943690,1760988729,1770110413,1770558397,1770663338,1770740714,1770835282,1770979643,1780002808,1780062208,1780078907,1780615526,1780769141,1780817460,1780895045,1780963223,1780975706,1790004653,1790048692,1790079739,1790164341,1790172500,1790198125,1790248847,1790253946,1790381416,1790484616,1790726982,1790767762,1790801371,1790851467,1790867950,1790961597,1801020896,1801056510,1801098777,1801109814,1801110788,1801174792,1801188081,1801242557,1801327416,1801356498,1801812870,1801866397,1801875141,1801966072,1801971270,1801972641,1801989033,1801990395,1811162837,1811201007,1811216948,1811300734,1811346919,1811569494,1821037961,1821066531,1821114380,1821138702,1821159872,1821210808,1821325150,1821387085,1821423120,1821437815,1821452475,1821483991,1831113521,1831115872,1831147438,1831175363,1831183656,1831274315,1831275783,1831277334,1831312503,1831392372,1831403278,1831451558,1831455617,1831489780,1831620376,1831856558,1841232642,1841370491,1841375623,1841376795,1841382421,1841383064,1841383080,1841391737,1841414661,1841416575,1841595980,1841599388,1841644929,1841722014,1841789286,1841844404,1841851730,1851151971,1851321368,1851350417,1851365449,1851469035,1851471353,1851518609,1851551626,1851557375,1851646558,1851663660,1851689798,1851693030,1851719447,1851823215,1861002297,1861445090,1861573297,1861577249,1861599698,1861649055,1861770521,1861893414,1861913915,1861980740,1871023192,1871174177,1871560813,1871635821,1871663070,1871665976,1871678631,1871686014,1871714121,1871865519,1871866889,1871908137,1871939728,1871941609,1881030245,1881033108,1881033520,1881125136,1881223055,1881270866,1881624963,1881660512,1881747848,1881801637,1891005922,1891037578,1891045837,1891094850,1891159257,1891159570,1891172045,1891777694,1891860672,1891870580,1891875365,1891989604,1902097108,1902166952,1902241383,1902295165,1902366545,1902394075,1902879281,1902912058,1902916034,1902996739,1912082066,1912135138,1912143033,1912199688,1912385808,1912387309,1912391822,1912497017,1912550450,1912977976,1922019371,1922031574,1922047497,1922077544,1922184878,1922274364,1922326727,1922399351,1922425065,1922488865,1922539964,1922635812,1932116530,1932122447,1932176542,1932182011,1932283173,1932310281,1932397841,1932466505,1932519675,1932648748,1932947447,1942225792,1942283767,1942357702,1942385059,1942393178,1942393186,1942399266,1942469564,1942588447,1942597083,1942598065,1942664172,1942664776,1942685292,1942695077,1942704267,1942760368,1952329781,1952349763,1952399610,1952466799,1952472334,1952490369,1952491821,1952615049,1952628695,1952666877,1952689168,1952728222,1952751992,1952864787,1952938318,1962027557,1962080234,1962443127,1962458851,1962572164,1962587329,1962744649,1962807446,1962864058,1962934927,1972034130,1972550846,1972690055,1972761237,1972761591,1972828820,1972861300,1972941920,1972983336,1972998565,1972999464,1982018644,1982136933,1982639373,1982670311,1982701710,1982714101,1982723664,1982767067,1982808614,1982866570,1982874855,1992151468,1992190185,1992705974,1992774715,1992875165,1992894299,1992937098,1992937437', '1003173477,1003913807,1033572235,1043482516,1043669138,1053422519,1063416501,1063489318,1063683936,1063709574,1073560835,1083644132,1093890394,1164035978,1164593554,1194187666,1215280532,1225005572,1225487366,1235634916,1245644400,1255699963,1265756910,1275875809,1306813928,1306948278,1316158405,1316172638,1316434178,1326030305,1356421812,1366763799,1376628677,1376785832,1396999553,1407015183,1407152325,1417067612,1427286723,1427465319,1437597325,1447802533,1467437764,1467611608,1477670727,1477994721,1538509427,1548431687,1548793185,1568577625,1568857944,1578901849,1598977837,1609263193,1619131430,1629412952,1639259195,1639475635,1639667157,1649377466,1649430711,1659676740,1669570255,1669614863,1689199036,1689973158,1699778977,1700961000,1720346182,1720510365,1740616176,1740677863,1750437828,1750647517,1750700407,1760406557,1760445001,1760893283,1770585333,1770889990,1790943546,1801021555,1801281886,1801450176,1801976386,1841375235,1841397221,1902070220,1902223803,1902947450,1932284320,1942297080,1942609730,1952575672,1962445684,1972556256,1972576239,1992060990,1992973275', '1003264623,1205112380,1245304088,1376199976,1760606230,1841678950,1972890853', '1952329781']",[],"['01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,31,32,33,34,41,42,49,50,51,52,53,54,55,56,57,58,60,61,62,65,71,72,81,99']",['fee schedule'],['ffs'],78.59,PFS_NONFACILITY_1320202
both,matched,low,131740114,Montefiore Medical Center,unitedhealthcare,43239,CPT,professional,688.3,849.63,23.44,23.44,4.0,1.0,"['All Payers', 'HC Oxford']",['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],"[1790.0, 3925.0]",['choice-plus'],['1346697315'],[],['11'],['negotiated'],['ffs'],391.85,PFS_NONFACILITY_1320203
both,matched,low,131740114,Montefiore Medical Center,unitedhealthcare,43239,CPT,professional,161.66,993.92,514.82,514.82,2.0,1.0,['HC NY Essential'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],"[1790.0, 3925.0]",['choice-plus'],"['1700348620,1700892056,1922539964,1942685292']",[],['11'],['negotiated'],['ffs'],424.76,PFS_NONFACILITY_1320202
both,matched,low,131740114,Montefiore Medical Center,unitedhealthcare,43239,CPT,professional,156.64,1307.83,734.93,734.93,2.0,1.0,['Empire Plan'],['PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE'],['both'],['fee schedule'],"[1790.0, 3925.0]",['choice-plus'],['1528401452'],[],['11'],['negotiated'],['ffs'],424.76,PFS_NONFACILITY_1320202
both,matched,low,131740114,Montefiore Medical Center,unitedhealthcare,872,MS-DRG,institutional,53002.77,15902.0,-70.0,70.0,1.0,1.0,['HC Oxford'],['SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC'],['inpatient'],['fee schedule'],[],['choice-plus'],"['1003990763,1023202793,1063525152,1063606739,1073708392,1205021490,1235324534,1265591168,1275763203,1326232042,1427185057,1437348455,1457406621,1487848156,1497940670,1538243209,1588859870,1720219231,1780878405,1851340608,1891154886,1942580840,1952476988']",[],[],['negotiated'],['ffs'],6829.75,IPPS
both,matched,high,131740114,Montefiore Medical Center,unitedhealthcare,99283,CPT,professional,112.51,111.76,-0.67,0.67,1.0,1.0,['Empire Plan'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],['choice-plus'],['1669006045'],[],['11'],['negotiated'],['ffs'],78.59,PFS_NONFACILITY_1320202
both,matched,medium,131740114,Montefiore Medical Center,unitedhealthcare,99283,CPT,professional,211.16,224.36,6.25,6.25,2.0,1.0,"['All Payers', 'HC Oxford']",['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],['choice-plus'],"['1003199746,1003235284,1003449737,1003467366,1003481367,1003516493,1003579491,1013009976,1013073931,1013097666,1013454099,1013487149,1013496629,1013651413,1013961317,1023107430,1023108859,1023145117,1023194768,1023199049,1023211562,1023215795,1023410636,1023437027,1023448362,1023534856,1023579455,1023585858,1023596459,1023605003,1023894540,1033123823,1033354410,1033707500,1033944392,1033970793,1033978036,1043389455,1043616584,1043672173,1043825045,1043871239,1043892359,1043932296,1043949639,1053006320,1053011353,1053175422,1053184499,1053637579,1053671966,1053680447,1053745265,1053820449,1063039964,1063064673,1063184901,1063261303,1063506020,1063513901,1063661973,1063866481,1063922912,1073071098,1073083093,1073095493,1073806774,1073890455,1073907853,1073943965,1073985412,1083060065,1083134803,1083374490,1083384549,1083445795,1083704985,1083796254,1083916324,1093087439,1093208886,1093214231,1093558306,1093571408,1093897241,1104121201,1104144369,1104177385,1104430404,1104459023,1104469477,1104477975,1104577329,1104577766,1104581271,1104690676,1104697309,1104916006,1104953199,1114095759,1114141934,1114180726,1114186582,1114223062,1114294055,1114331303,1114490356,1114531696,1114564937,1114666260,1114679545,1114774437,1124241872,1124419924,1124492475,1124666789,1124719448,1124753801,1134243413,1134269012,1134479488,1134544653,1134550973,1134556210,1134591118,1134699507,1134758568,1134806060,1144085879,1144344425,1144390337,1144534751,1144874249,1144884651,1144934522,1144944596,1154753630,1154791473,1154879617,1154969053,1164035978,1164090767,1164135968,1164208385,1164287413,1164562047,1164611877,1164669693,1164964078,1174019764,1174177794,1174215016,1174286470,1174297915,1174384903,1174603633,1174613905,1174849640,1174917926,1174925226,1174982235,1174988323,1174989925,1184142515,1184209009,1184226383,1184269912,1184275653,1184794364,1184907610,1194315713,1194369686,1194408690,1194463083,1194470989,1194481366,1194493148,1194599803,1194710822,1194895383,1194942474,1194953166,1205050028,1205102415,1205171832,1205378627,1205400934,1205977121,1215020458,1215048970,1215169578,1215201512,1215329651,1215455001,1215541586,1215554035,1215696133,1215991492,1225185051,1225501695,1225684756,1225690266,1225719685,1225729569,1225757859,1225780810,1225809460,1235209412,1235358185,1235478165,1235627993,1235652884,1235986654,1235992066,1245099167,1245310705,1245449966,1245563485,1245571850,1245611144,1245622661,1245675974,1245885714,1245886027,1245957448,1245960913,1245963156,1245977461,1255057964,1255192795,1255438073,1255522900,1255575312,1255668679,1255915195,1255948105,1255955019,1255964862,1255980603,1265008403,1265073605,1265160592,1265559637,1265629943,1265802243,1265818447,1265834139,1265988356,1275024952,1275123168,1275604654,1275619546,1275622698,1275671323,1275712614,1275835258,1275949497,1285001131,1285102541,1285109660,1285158485,1285163683,1285383521,1285469445,1285700351,1285724013,1285761270,1285828806,1285949347,1295003739,1295143246,1295196038,1295220143,1295277598,1295283851,1295456788,1295810596,1295866820,1295926947,1306030721,1306037114,1306106356,1306196290,1306197553,1306220306,1306291612,1306303243,1306462528,1306569405,1306580188,1306629407,1306927736,1306928577,1306960687,1306977269,1316027964,1316030554,1316197114,1316242480,1316284458,1316357122,1316421290,1316520950,1316568082,1316610629,1316787856,1326111980,1326123449,1326164690,1326338153,1326352006,1326368523,1326406554,1326418856,1326454372,1326504044,1326504358,1326606955,1326651241,1326673278,1326736893,1336198613,1336212703,1336679935,1336705052,1336806629,1336844265,1336884808,1336998558,1346393477,1346449212,1346596517,1346617883,1346723681,1346753571,1346791464,1346811254,1346868940,1346904026,1356080295,1356080584,1356195382,1356431159,1356520290,1356794127,1356866743,1356928188,1356939110,1356958474,1366103558,1366159030,1366531782,1366582249,1366788820,1366813487,1366841918,1366965451,1376028514,1376038992,1376086199,1376105163,1376136820,1376144345,1376199976,1376219956,1376234906,1376396572,1376562264,1376628495,1376744938,1376795427,1386011385,1386020014,1386159010,1386187110,1386314748,1386358661,1386714582,1386714590,1386784262,1386892057,1386990133,1396037073,1396104048,1396105847,1396208997,1396226338,1396285177,1396357752,1396417853,1396434346,1396723094,1396815577,1396906624,1407039613,1407226939,1407439110,1407501125,1407557440,1407574270,1407581374,1407634223,1407841588,1407950728,1407970783,1417032533,1417168618,1417222399,1417261355,1417327263,1417377672,1417421165,1417500489,1427141654,1427218924,1427562495,1427621671,1427664531,1427733104,1427789502,1427829688,1437229614,1437231602,1437248747,1437381530,1437411139,1437498227,1437573771,1437791563,1437811908,1447629217,1447717582,1447827704,1447895453,1447981063,1457018996,1457045601,1457100570,1457135485,1457456162,1457586257,1457654220,1457744393,1457824955,1467175026,1467227843,1467293753,1467537761,1467538314,1467542365,1467666149,1467794420,1477009710,1477010635,1477064269,1477066165,1477099612,1477336113,1477681559,1477708196,1477717528,1477732311,1477734804,1477829034,1477925170,1487014635,1487198800,1487254330,1487342275,1487361242,1487966016,1487971834,1497033369,1497095442,1497099758,1497100192,1497180079,1497393334,1497423941,1497493894,1497810519,1497831333,1497946644,1508131780,1508202391,1508205055,1508301151,1508360272,1508408949,1508470055,1508492604,1508493636,1508533316,1508629676,1508903147,1518029818,1518136167,1518150051,1518356898,1518434521,1518441203,1518447747,1518482454,1518497056,1518623578,1518795608,1528067964,1528131190,1528151750,1528162948,1528180387,1528219151,1528310216,1528711306,1528772423,1528832227,1528846078,1538200076,1538414560,1538473582,1538513114,1538595095,1538597083,1538698493,1538703954,1538714449,1538855515,1538870639,1538921671,1538946173,1548025521,1548322738,1548695208,1548752207,1548859077,1548916539,1548973928,1548989494,1558026088,1558038380,1558048819,1558126995,1558141457,1558349779,1558446856,1558447243,1558619494,1558830950,1558884619,1558931790,1558960500,1558974386,1568013787,1568047926,1568077063,1568213155,1568449569,1568481240,1568543981,1568584944,1568629129,1568631000,1568641405,1568890754,1578221198,1578602231,1578648879,1578657839,1578680096,1578693040,1578695029,1578754404,1578803813,1578821559,1578841730,1578931713,1588014070,1588014229,1588140974,1588247027,1588341796,1588375562,1588413199,1588746721,1588757728,1588897912,1598057622,1598290710,1598445694,1598866444,1598959207,1609133370,1609203991,1609210707,1609325919,1609416213,1609550441,1609625763,1609915313,1609946805,1619052917,1619059862,1619120375,1619149291,1619236585,1619346616,1619580107,1619581386,1619699568,1629199005,1629362439,1629365994,1629406855,1629561113,1629574348,1629624705,1629661798,1629683982,1629709035,1629775630,1639252653,1639313182,1639493935,1639509268,1639571003,1639608789,1639651581,1639681414,1639728215,1649311630,1649356916,1649645250,1649722752,1649745076,1649899303,1659082741,1659361038,1659368405,1659493948,1659638682,1659648665,1659742831,1659809069,1659845899,1669030474,1669041885,1669449849,1669558516,1669733929,1669961579,1679070916,1679157515,1679166912,1679207120,1679216527,1679255467,1679340939,1679343123,1679646939,1679809842,1679840797,1679897011,1679901763,1679977136,1679988059,1689246282,1689315095,1689326845,1689422099,1689764581,1689850372,1689970683,1699232462,1699250589,1699309542,1699316422,1699359208,1699365452,1699444109,1699855163,1700067980,1700152261,1700251717,1700292935,1700342763,1700421336,1700449873,1700930047,1710295803,1710358296,1710371398,1710469739,1710506555,1710564562,1710655592,1710766555,1720158918,1720229412,1720277171,1720334881,1720526304,1720622772,1720639941,1720656192,1720661705,1720739733,1720750144,1730126889,1730229196,1730229618,1730367855,1730382359,1730453028,1730473406,1730549973,1730740853,1730795956,1730851957,1740038033,1740050970,1740227438,1740589886,1740791201,1740845817,1740902782,1750036646,1750050431,1750052999,1750089769,1750157178,1750461885,1750480828,1750505574,1750660007,1750830188,1750904777,1760194609,1760246995,1760252936,1760821151,1760884084,1770132532,1770183501,1770297186,1770327363,1770623654,1770665945,1770673642,1770727166,1770805772,1780112086,1780304972,1780321208,1780367938,1780814947,1780822031,1780935643,1780963223,1790157162,1790253946,1790421527,1790484616,1790961597,1790964278,1801102140,1801105143,1801115696,1801120316,1801255286,1801283957,1801549324,1811073182,1811201007,1811232457,1811299373,1811410889,1811495922,1811513005,1811694664,1821024407,1821179250,1821249210,1821267311,1821788951,1821791047,1831239714,1831279496,1831397249,1831418425,1831451558,1831489780,1831502707,1831586932,1831614874,1831666908,1831730886,1831733799,1831768225,1831849181,1831856558,1831860907,1831876341,1831971423,1841062163,1841312279,1841330891,1841375144,1841537008,1841561248,1841752300,1841818150,1841972247,1851061055,1851151971,1851338883,1851533293,1851545578,1851740054,1851749758,1851764567,1851872220,1851876684,1861018046,1861030629,1861035750,1861041659,1861582736,1861588956,1861779274,1861860132,1861877110,1861893414,1861905101,1861939704,1861969222,1871040907,1871068981,1871137075,1871192252,1871362020,1871560813,1871635821,1871697193,1871769166,1871920561,1871948620,1871957258,1881150365,1881170595,1881179802,1881230787,1881282317,1881306777,1881359875,1881431021,1881733103,1881783280,1881833564,1881835270,1881875557,1881898708,1881903771,1881946119,1891078994,1891187282,1891265450,1891400511,1891485421,1891970737,1891995973,1902112501,1902185424,1902240948,1902274079,1902336324,1902337272,1902521461,1902528011,1902572027,1902572100,1902931785,1912083866,1912104522,1912159567,1912207812,1912280355,1912309386,1912357856,1912506262,1912634866,1912765827,1912771494,1922289180,1922303775,1922307578,1922521160,1922671288,1922671403,1922743137,1922777101,1922850718,1932203239,1932236023,1932290269,1932302478,1932323755,1932389707,1932397841,1932568979,1932818069,1932947447,1932989878,1942041504,1942078696,1942365986,1942385059,1942428255,1942440391,1942455043,1942609730,1942683305,1942765847,1942807136,1942842828,1942844071,1942847967,1942868898,1942966155,1952001117,1952019333,1952088320,1952172512,1952336380,1952425233,1952581225,1952644353,1952684417,1952717324,1952804478,1952874059,1962022327,1962101105,1962109827,1962185736,1962186221,1962194829,1962197442,1962506287,1962572156,1962587733,1962637355,1962646331,1962687236,1962736710,1962738534,1962754838,1962776328,1962780213,1962812263,1962828509,1972001832,1972171015,1972205318,1972298206,1972605848,1972627016,1972734812,1972792422,1972881357,1982074514,1982153896,1982232369,1982242319,1982387718,1982461422,1982465837,1982718920,1982723664,1982896916,1982900502,1982907952,1982953048,1992061469,1992089452,1992585053,1992769632,1992903983,1992907828,1992973929']",[],['11'],['negotiated'],['ffs'],78.59,PFS_NONFACILITY_1320202
both,matched,low,131740114,Montefiore Medical Center,unitedhealthcare,99283,CPT,professional,84.27,140.27,66.45,66.45,1.0,1.0,['HC NY Essential'],['PR EMERGENCY DEPARTMENT VISIT LOW MDM'],['both'],['fee schedule'],[385.0],['choice-plus'],['1346697315'],[],['11'],['negotiated'],['ffs'],73.22,PFS_NONFACILITY_1320203
